Date,Price,Volume
"May 28, 2020",58466.20,6482
"May 29, 2020",59113.10,7484
"Jun 01, 2020",61446.05,11453
"Jun 02, 2020",62692.40,11885
"Jun 03, 2020",61744.25,14523
"Jun 04, 2020",61648.75,11209
"Jun 05, 2020",63526.20,13614
"Jun 08, 2020",64244.40,15854
"Jun 09, 2020",63994.15,12490
"Jun 10, 2020",63796.35,7412
"Jun 11, 2020",62884.95,7919
"Jun 12, 2020",63729.05,11399
"Jun 15, 2020",62993.60,16231
"Jun 16, 2020",62660.30,9122
"Jun 17, 2020",62968.25,7254
"Jun 18, 2020",62999.70,4653
"Jun 19, 2020",62949.30,7143
"Jun 22, 2020",64762.75,11458
"Jun 23, 2020",64532.65,8282
"Jun 24, 2020",64128.10,9738
"Jun 25, 2020",64809.65,7199
"Jun 26, 2020",66457.70,15913
"Jun 29, 2020",65196.90,19328
"Jun 30, 2020",67274.50,24297
"Jul 01, 2020",65836.80,13670
"Jul 02, 2020",66092.85,9523
"Jul 03, 2020",66140.25,8136
"Jul 06, 2020",67333.55,10688
"Jul 07, 2020",66858.80,11291
"Jul 08, 2020",65287.20,16872
"Jul 09, 2020",65335.85,11634
"Jul 10, 2020",64867.25,12530
"Jul 13, 2020",64673.45,8442
"Jul 14, 2020",64396.00,10422
"Jul 15, 2020",63675.35,12777
"Jul 16, 2020",63537.95,11199
"Jul 17, 2020",65360.55,13834
"Jul 20, 2020",65042.80,10937
"Jul 21, 2020",65621.10,10307
"Jul 22, 2020",64407.75,14416
"Jul 23, 2020",63357.35,13509
"Jul 24, 2020",62976.50,15917
"Jul 27, 2020",61931.60,14479
"Jul 28, 2020",62204.90,14267
"Jul 29, 2020",61815.10,9789
"Jul 30, 2020",61043.15,12271
"Jul 31, 2020",61048.55,11425
"Aug 03, 2020",60974.65,9152
"Aug 04, 2020",61270.10,15026
"Aug 05, 2020",61519.05,9425
"Aug 06, 2020",61345.80,4610
"Aug 07, 2020",62702.80,29581
"Aug 10, 2020",61863.00,9740
"Aug 11, 2020",61460.45,9749
"Aug 12, 2020",61634.75,11449
"Aug 13, 2020",63976.50,29507
"Aug 14, 2020",61433.75,49738
"Aug 17, 2020",60148.05,32399
"Aug 18, 2020",60205.50,21461
"Aug 19, 2020",59837.80,25319
"Aug 20, 2020",59507.30,27828
"Aug 21, 2020",59627.15,31493
"Aug 24, 2020",59598.55,22258
"Aug 25, 2020",59286.40,23315
"Aug 26, 2020",59336.75,19075
"Aug 27, 2020",59316.55,12994
"Aug 28, 2020",59579.85,16940
"Aug 31, 2020",57987.45,17715
"Sep 01, 2020",58345.30,14263
"Sep 02, 2020",58586.75,12907
"Sep 03, 2020",58492.10,8086
"Sep 04, 2020",58425.40,11067
"Sep 07, 2020",58374.20,12599
"Sep 08, 2020",58212.65,9805
"Sep 09, 2020",58763.55,12863
"Sep 10, 2020",59134.05,9822
"Sep 11, 2020",59226.70,14081
"Sep 14, 2020",58519.85,17430
"Sep 15, 2020",58408.45,40617
"Sep 16, 2020",59573.95,23565
"Sep 17, 2020",59530.85,12214
"Sep 18, 2020",58950.60,17210
"Sep 21, 2020",58159.25,23226
"Sep 22, 2020",57709.55,9817
"Sep 23, 2020",57211.50,11256
"Sep 24, 2020",55618.85,10032
"Sep 25, 2020",57461.45,12635
"Sep 28, 2020",59306.55,12997
"Sep 29, 2020",59462.35,17381
"Sep 30, 2020",59572.20,16827
